품목비교 Historical Data
조회기간 :,2008-07-20 ~ 2018-07-18
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[일간 기준]
,"철광석 Fines (Daily) [중국(수입가 CFR)] 현물USD/ton","Bloomberg(DJ-UBS) Commodity Index1991=100","Bloomberg Commodity Total Return1991=100","TR/CC CRB Index1967=100","S&P GSCI1970=100","GSCI Energy1970=100","GSCI Petroleum1970=100","GSCI Non-Energy1970=100","GSCI Reduced Energy Index (CPW 2)1970=100","GSCI Light Energy Index (CPW 4)1970=100","GSCI Industrial Metals1970=100","GSCI Precious Metals1970=100","GSCI Agriculture1970=100","GSCI Livestock1970=100","GSCI Softs1970=100","Reuters Index of Commodity Prices1931.09.18=100","CRB BLS Spot Index1967=100","PDS 원자재 지수2015.01.02=100","PDS 귀금속 하위지수2015.01.02=100"
20140718,96.94,129.29,260.37,297.42,630.92,334.26,366.22,379.85,561.24,494.43,363.98,1757.99,322.74,389.78,105.52,2518.87,488.41,#N/A,#N/A
20140717,98.1,129.98,261.76,297.92,633.73,335.34,367.45,382.77,564.14,497.36,367.42,1769.4,326.65,389.16,104.13,2527.71,489.41,#N/A,#N/A
20140716,98.35,129.77,261.34,296.79,630.2,333.4,364.62,380.85,561.06,494.72,366.92,1745.44,325,387.15,104.33,2536.03,488.82,#N/A,#N/A
20140715,97.89,129.48,260.75,296.02,627.84,331.7,362.77,380.76,559.39,493.65,367.51,1743.35,323.63,389.23,104.81,2537.49,489.56,#N/A,#N/A
20140714,97.67,130.17,262.13,297.47,632.27,334.72,366.03,381.44,562.69,495.95,366.59,1754.88,325.81,387.46,105.24,2537.27,489.94,#N/A,#N/A
20140711,96.92,130.19,262.18,297.07,630.72,333.71,364.89,381.06,561.49,495.06,367.41,1796.42,321.96,389.17,104.47,2551.3,489.24,#N/A,#N/A
20140710,96.55,131.14,264.1,299.7,638.91,338.68,370.65,384.12,568.18,500.38,365.54,1798.61,328.8,389.81,105.41,2543.51,491.82,#N/A,#N/A
20140709,96.47,131.55,264.91,301.19,638.6,337.15,368.7,388,569.21,502.53,366.17,1776.22,332.93,399.39,107.57,2563.8,492.11,#N/A,#N/A
20140708,96.51,132.36,266.55,303.44,643.87,339.82,371.62,391.52,574,506.87,366.72,1766.06,336.95,406.53,108.53,2563.8,493.87,#N/A,#N/A
20140707,95.26,132.62,267.15,303.75,647.81,342.29,374.35,392.77,577.15,509.3,364.02,1766.38,337.56,413.81,107.82,2560.38,494.71,#N/A,#N/A
20140704,96.11,134.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2581.33,#N/A,#N/A,#N/A
20140703,96.33,134.22,270.29,306.74,653.3,344.83,376.55,397.18,582.38,514.24,366.9,1771.9,344.9,413.52,109.49,2565.37,496,#N/A,#N/A
20140702,95.33,134.19,270.43,307.14,654.56,346.08,378.17,396.19,582.94,514.2,365.05,1785.72,345.76,408.11,110.05,2561.07,496.86,#N/A,#N/A
20140701,93.77,134.09,270.32,307.43,657.68,348.98,381.1,394.36,584.54,514.47,358.01,1778.73,346.6,407,109.94,2564.67,497.09,#N/A,#N/A
20140630,94.02,134.63,271.11,308.22,658.57,349.08,381.19,396.01,585.69,515.82,358.59,1772.69,349.78,407.33,111.12,2585.72,496.4,#N/A,#N/A
20140627,95.81,135.89,273.65,310.82,663.44,350.94,383.51,401.09,590.7,520.9,355.84,1771.16,362.51,405.46,112.16,2587.03,497.23,#N/A,#N/A
20140626,95.72,136.36,274.6,312.01,664.13,351.22,383.71,401.76,591.4,521.59,356.79,1767.93,363.01,406.59,114.01,2581.82,496.38,#N/A,#N/A
20140625,94.19,136.63,275.14,312.8,666.62,353.64,385.98,399.98,592.57,521.61,355.47,1774.6,361.48,402.94,114.17,2575.85,496.97,#N/A,#N/A
20140624,92.97,136.34,274.56,311.99,667.19,354.25,386.73,399.39,592.77,521.51,353.96,1772.3,360.55,404.29,114.01,2587.49,497.15,#N/A,#N/A
20140623,93.74,136.15,274.18,312.02,665.75,353.25,385.92,399.24,591.72,520.8,353.99,1767.5,363.63,397.41,114.83,2600.41,497.36,#N/A,#N/A
20140620,92.13,136.55,274.99,312.93,668.86,355.43,388.09,399.51,593.98,522.29,351.62,1765.7,365.89,396.59,114.52,2567.66,496.1,#N/A,#N/A
20140619,91.23,136.27,274.41,311.74,668.03,354.97,387.37,399.09,593.27,521.69,349.33,1759.6,365.41,399.01,113.54,2574.21,495.39,#N/A,#N/A
20140618,91.28,134.87,271.6,309.4,663.39,353.31,385.2,393.91,588.37,516.64,348.06,1701.87,361.25,392.16,112.78,2563.38,493.76,#N/A,#N/A
20140617,89.98,134.66,271.18,309.03,661.92,352.57,384.17,392.91,587.03,515.42,347.08,1700.57,358.62,394.67,111.52,2564.03,491.13,#N/A,#N/A
20140616,89.48,134.71,271.28,309.83,661.32,351.84,383.36,393.75,586.88,515.66,345.55,1704.27,360.32,396.1,112.52,2561.7,491.77,#N/A,#N/A
20140613,90.81,134.77,271.4,309.98,660.46,350.77,382.03,395.07,586.7,516.07,342.85,1702.23,362.81,399.83,112.54,2545.41,492.48,#N/A,#N/A
20140612,91.17,134.28,270.4,308.62,658.55,350.13,381.23,392.85,584.66,513.95,341.61,1700.79,360.48,396.64,111.32,2565.49,491.74,#N/A,#N/A
20140611,94.02,132.84,267.5,305.23,647.54,341.79,372.71,393.67,577.25,509.71,346.23,1681.9,363.64,389.96,111.61,#N/A,491.86,#N/A,#N/A
20140610,93.51,133.29,268.41,305.49,648.05,340.89,371.61,397.45,578.81,512.16,348.96,1680.49,369.58,390.8,111.45,2558.81,497.81,#N/A,#N/A
20140609,94.46,133.8,269.44,306.23,651.28,342.48,372.98,399.77,581.8,514.91,349.94,1672.05,374.56,389.92,111.23,2562.06,497.08,#N/A,#N/A
20140606,94.27,133.71,269.27,305.25,646.63,338.73,368.44,400.79,578.89,513.51,347.76,1669.53,380.43,384.49,112.25,#N/A,497.19,#N/A,#N/A
20140605,93.79,133.29,268.41,304.26,646.63,339.33,369.16,399.01,578.32,512.47,348.26,1671.35,378.55,379.97,112.01,2566.48,496.84,#N/A,#N/A
20140604,94.84,133.29,268.41,304.18,645.99,338.42,368.35,400.33,578.3,512.97,347.78,1657.74,383.31,377.38,112.93,#N/A,497.84,#N/A,#N/A
20140603,92.68,133.59,269.01,305.02,647.6,339.13,369.2,401.73,579.87,514.49,351.03,1657.67,384.11,378.11,113.92,2562.73,497.34,#N/A,#N/A
20140602,92.58,133.98,269.81,305.41,648.46,339.22,369.37,403.32,580.97,515.8,352.53,1656.83,387.96,375.17,113.69,2565.3,498.64,#N/A,#N/A
20140530,91.33,133.83,269.5,305.48,649.63,340.21,370.76,402.94,581.67,516.07,349.17,1658.58,389.58,373.66,114.84,2574.02,497.99,#N/A,#N/A
20140529,97.29,134.74,271.33,307.34,654.26,342.87,373.73,405.11,585.59,519.34,350.27,1675.09,392.27,374.58,115.58,2569.72,499.65,#N/A,#N/A
20140528,97.84,134.79,271.44,306.01,652.84,341.88,372.39,404.95,584.54,518.63,352.32,1678.61,391.75,372.28,113.24,2583.77,499.23,#N/A,#N/A
20140527,98.95,134.79,271.44,306.62,655.44,343.72,374.89,405.14,586.42,519.86,351.99,1685.74,391.22,373.95,113.49,2591.08,498.99,#N/A,#N/A
20140526,98.8,135.71,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20140523,98.29,135.71,273.29,308.26,658.41,344.57,376.26,409.09,589.75,523.46,351.26,1720.18,397.8,374.68,115.27,2618.49,498.31,#N/A,#N/A
20140522,98.9,135.6,273.07,307.63,657.17,343.25,374.95,410.31,589.28,523.65,348.9,1725.12,399.24,379.2,115.76,2593.51,#N/A,#N/A,#N/A
20140521,98.89,135.64,273.14,307.85,658.35,344.18,375.53,410.13,590.04,524.05,345.53,1715.11,399.55,382.53,116.48,2592,499.05,#N/A,#N/A
20140520,98.18,135.6,273.06,306.92,654.04,340.96,371.58,410.32,587.1,522.31,347.82,1723.38,399.02,381.09,117.27,2600.17,499.98,#N/A,#N/A
20140519,98.83,135.72,273.3,306.83,653.8,340.14,370.95,412.25,587.55,523.35,349.82,1721.96,401.37,382.36,117.41,2612.04,499.51,#N/A,#N/A
20140516,100.74,135.23,272.33,305.92,652.86,340,370.98,410.61,586.37,521.97,345.59,1721.24,402.19,378.3,118.22,2614.29,500.49,#N/A,#N/A
20140515,103.81,135.79,273.45,307.08,652.04,338.84,369.45,412.28,586.33,522.61,345.85,1723.22,405.74,377.49,120.76,2614.91,500.96,#N/A,#N/A
20140514,103.27,136.61,275.09,307.96,655.23,339.6,370.72,416.97,590.06,526.74,351.87,1740.71,410.12,380.13,119.27,2625.81,502.25,#N/A,#N/A
20140513,#N/A,136.3,274.48,306.76,652.03,337.18,368,417.19,587.89,525.5,349.2,1725.29,413.92,377.42,118.59,2615.48,502.82,#N/A,#N/A
20140512,102.76,136.05,273.97,305.51,648.97,335.26,365.51,416.25,585.46,523.63,350.4,1726.25,412.04,375.87,117.6,2613.73,501.09,#N/A,#N/A
20140509,103.03,135.76,273.39,304.57,647.3,334.29,364.04,415.48,584.05,522.46,342.95,1712.23,415.63,374.62,117.07,2610.59,501.14,#N/A,#N/A
20140508,105.24,136.28,274.43,306.14,649.58,335.43,365.18,417.06,586.14,524.37,341.98,1712.5,420.43,372.31,119.13,2602.88,502.99,#N/A,#N/A
20140507,106.26,136.58,275.04,307,651.43,337.25,366.61,415.7,587,524.36,338.52,1715.95,419.4,372.16,119.74,2608.87,503.68,#N/A,#N/A
20140506,106.29,137.2,276.28,307.28,648.99,334.39,363.14,418.88,586.32,525.2,341.33,1742.16,421.78,375.32,120.4,#N/A,504.52,#N/A,#N/A
20140505,106.33,136.82,275.52,307.24,648.94,334.97,364.22,417.06,585.7,524.1,340.63,1742.21,419.55,372.92,121.86,#N/A,503.29,#N/A,#N/A
20140502,106.82,136.68,275.22,307.14,650.94,337.07,366.67,415.16,586.49,523.84,340.63,1734.43,415.7,373.59,121.32,2644.18,502.39,#N/A,#N/A
20140501,#N/A,136.28,274.42,306.98,648.61,335.52,364.74,414.67,584.7,522.55,338.58,1706.27,415.96,375.93,122.33,#N/A,501.33,#N/A,#N/A
20140430,105.9,137.8,277.48,309.53,652.51,337.08,366.15,418.55,588.67,526.51,339.97,1722.31,423.82,372.91,122.57,2648.11,501.35,#N/A,#N/A
20140429,108.84,138.67,279.24,311.85,658.84,341.29,370.89,419.79,593.47,529.95,342.38,1726.6,423.88,375.06,122.82,2653.76,501.42,#N/A,#N/A
20140428,108.17,137.81,277.52,309.84,654.77,339.21,368.65,417.1,589.77,526.62,344.65,1730.62,417.74,373.49,120.56,2652.68,500.76,#N/A,#N/A
20140425,111.54,138.05,277.98,310.69,657.7,340.97,371.18,418.29,592.2,528.58,347.15,1733.77,418.73,373.42,122.56,2657.14,500.26,#N/A,#N/A
20140424,113.58,138.15,278.2,312.19,661.49,344.34,374.78,416.49,594.27,529.14,348.48,1721.76,414.96,373.28,123.39,2645.48,500.65,#N/A,#N/A
20140423,113.31,137.62,277.12,311.37,657.49,342.01,372.03,414.72,590.91,526.38,346.18,1712.12,413.22,372.77,123.77,2646.54,500.09,#N/A,#N/A
20140422,111.28,137.4,276.67,311.21,657.81,342.87,372.97,412.83,590.53,525.41,347.34,1707.18,410.76,368.96,122.99,2650.61,#N/A,#N/A,#N/A
20140421,113.75,136.91,275.7,310.57,660.71,345.96,376.67,409.96,591.64,524.96,344.2,1715.8,406.99,367.22,120.4,#N/A,498.19,#N/A,#N/A
20140418,#N/A,137.68,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20140417,117.16,137.68,277.24,311.46,661.29,345.09,375.52,413.83,593.28,527.49,344.2,1724.74,413.26,369.85,120.64,#N/A,499.54,#N/A,#N/A
20140416,#N/A,137.06,276,309.72,659.62,343.85,374.89,413.86,592.12,526.79,343.9,1736.38,412.62,370.61,119.46,2673.3,499.18,#N/A,#N/A
20140415,117.18,136.82,275.51,309.24,658.46,343.21,374.01,413.27,591.13,525.95,339.68,1731.11,414.73,368.75,119.23,2657.5,499.29,#N/A,#N/A
20140414,117.74,137.37,276.62,311.09,658.04,342.72,373.47,413.81,591,526.08,344.79,1768.52,411.08,369.59,120.96,2625.47,499.25,#N/A,#N/A
20140411,117.37,136.4,274.67,309.39,652.26,339.76,369.9,410,585.75,521.36,343.67,1757.87,405.27,367.64,120.07,2636.24,493.16,#N/A,#N/A
20140410,118.73,136.98,275.84,310.19,653.1,340.09,370.14,410.87,586.62,522.24,343.57,1761.09,407.48,366.56,120.7,2642.66,493.89,#N/A,#N/A
20140409,119.82,136.47,274.81,309.52,654.22,341.12,371.62,410.24,587.2,522.34,339.65,1740.51,408.61,367.8,119.88,2642.71,495.25,#N/A,#N/A
20140408,119.26,136.04,273.94,307.98,650.89,338.85,369.22,409.72,584.71,520.6,337.93,1747.21,410.2,363.37,119.73,2649.64,495.67,#N/A,#N/A
20140407,117.02,134.61,271.07,304.35,642.37,333.46,363.3,407.21,577.97,515.47,337.16,1732.9,404.76,366.33,117.67,2646.19,493.99,#N/A,#N/A
20140404,116.7,134.75,271.33,304.84,645.19,335.71,366.03,406.66,579.76,516.36,335.96,1739.33,404.76,364.67,117.95,2645.51,494.06,#N/A,#N/A
20140403,115.75,134.28,270.4,303.1,642.54,333.56,363.45,407.3,578.12,515.6,336.65,1715.67,403.3,372.1,115.36,2634.96,494.49,#N/A,#N/A
20140402,115.8,133.4,268.61,301.3,637.04,329.96,359.75,406.03,573.87,512.49,336.8,1725.51,400.09,372.33,114.77,2657.02,492.92,#N/A,#N/A
20140401,117.76,133.69,269.2,301.86,640.83,331.67,362.04,409.21,577.54,515.99,334.14,1709.04,407.46,375.03,115.98,2653.4,494.92,#N/A,#N/A
20140331,116.64,134.52,270.88,304.67,648.86,337.19,367.97,410.26,583.47,520.06,333.45,1714.17,409.24,376.13,118.52,2654.92,493.68,#N/A,#N/A
20140328,112.76,134.75,271.33,305.21,650.67,338.68,369.24,409.77,584.58,520.55,332.29,1726.9,406.26,380.51,119.61,2667.08,493.69,#N/A,#N/A
20140327,112.88,134.6,271.04,303.96,649.55,337.98,368.23,409.42,583.69,519.86,328.57,1726.62,407.55,380.5,118.17,2643.01,494.13,#N/A,#N/A
20140326,111.29,133.44,268.71,301.19,643.32,334.67,365.01,405.66,578.14,514.97,327.15,1737.47,402.46,375.52,116.45,2640.13,492.47,#N/A,#N/A
20140325,112.11,133.66,269.15,300.83,642.41,333.48,363.58,407.23,578,515.5,331.77,1748.95,404.15,372.36,116.29,2634.96,492.61,#N/A,#N/A
20140324,110.92,133.08,267.98,299.53,641.49,332.99,363.56,406.68,577.19,514.79,326.49,1749.52,404.2,375.86,114.64,2614.76,490.58,#N/A,#N/A
20140321,110.14,132.94,267.7,299.4,641.09,333.36,363.89,404.71,576.28,513.45,326.63,1781.3,397.8,377.78,115.05,2620.08,488.56,#N/A,#N/A
20140320,109.88,133.27,268.35,299.5,639.54,331.85,361.96,405.85,575.56,513.46,324.25,1776.34,401.33,378.38,115.63,2628.47,488.62,#N/A,#N/A
20140319,109.9,134.89,271.62,302.91,641.71,331.46,361.1,411.75,578.96,517.87,330.01,1793.17,407.21,383.43,118.22,2637.48,487.06,#N/A,#N/A
20140318,#N/A,134.75,271.33,302.78,642.18,332.5,362.41,409.67,578.62,516.85,327.85,1814.21,402.75,384.38,118.66,2631.15,485.86,#N/A,#N/A
20140317,109.58,134.12,270.07,301.02,637.19,330.14,359.46,405.82,573.91,512.44,326.26,1834.97,396.24,381.3,118.09,2645.74,484.58,#N/A,#N/A
20140314,109.66,134.9,271.63,302.88,644.05,334.62,364.91,407.43,579.21,516.33,326.64,1843.58,400.7,377.51,119.51,2652.91,485.48,#N/A,#N/A
20140313,111.58,134.58,270.99,302.65,639.2,331.53,361.58,406.03,575.38,513.42,325.35,1833.58,400.82,373.53,121.87,2652.79,483.61,#N/A,#N/A
20140312,107.94,135.03,271.9,302.99,641.11,332.55,362.37,407.18,577.08,514.92,328.28,1832.98,402.26,372.21,121.4,2638.04,485.27,#N/A,#N/A
20140311,105.97,135.18,272.19,304.93,645.73,336.78,366.75,404.66,579.5,515.41,327.1,1799.37,399.67,371.24,122.36,2651.58,483.99,#N/A,#N/A
20140310,103.99,135.37,272.59,306,646.84,337.93,367.86,403.64,579.95,515.29,333.07,1794.19,396.12,368.09,122.45,2640.58,484.33,#N/A,#N/A
20140307,113.59,136.14,274.13,307.19,653.24,341.73,372.25,406.28,585.25,519.59,335.79,1790.43,401.29,365.79,120.88,2661.13,485.78,#N/A,#N/A
20140306,116.44,136.76,275.39,307.59,650.66,339.16,369.11,408.31,584.1,519.68,345.06,1813.1,399.93,364.9,121.59,2657.54,486.49,#N/A,#N/A
20140305,115.28,135.65,273.14,306.07,648.57,338.62,369.03,405.34,581.69,517.03,343.3,1796.43,396.02,363.85,121.09,2648.72,483.2,#N/A,#N/A
20140304,115.15,135.98,273.8,306.25,655.96,344.13,374.76,405.05,586.76,520.03,343.38,1793.1,393.76,367.7,117.71,2643.43,482.85,#N/A,#N/A
20140303,118.06,135.34,272.53,305.85,660.22,348.93,380.9,400.05,588.12,518.91,337.08,1810.41,388.87,361.8,118.46,2601.17,480.53,#N/A,#N/A
20140228,118.14,133.98,269.77,302.43,649.64,342.55,373.18,395.99,579.46,511.98,340.58,1774.16,380.83,360.75,115.95,2615.96,478.54,#N/A,#N/A
20140227,117.87,133.33,268.47,301.59,647.07,341.54,372.4,393.37,576.82,509.33,340.98,1787.3,376.65,356.51,117.16,2616.4,475.63,#N/A,#N/A
20140226,117.33,133.48,268.77,301.61,649.64,343.28,374.27,393.81,578.76,510.69,340.92,1782.18,379.28,353.32,115.23,2617.76,475.21,#N/A,#N/A
20140225,116.62,133.96,269.74,301.58,649.07,342.66,372.99,394.4,578.55,510.79,341.3,1806.9,380.91,349.62,115.42,2613.72,470.93,#N/A,#N/A
20140224,120.61,133.89,269.6,302.2,652.52,345.63,376.65,393.06,580.52,511.48,341.28,1802.31,379.95,346.25,116.35,2616.4,470.7,#N/A,#N/A
20140221,122.14,133.69,269.19,301.58,650.88,345.14,374.6,390.96,578.71,509.54,343.88,1782.53,375.01,346.58,113.4,2617.97,467.54,#N/A,#N/A
20140220,122.61,133.35,268.51,301.25,652.78,346.66,376.92,390.59,579.92,510.14,343.84,1773.64,375.2,345.45,112.2,2613.8,467.76,#N/A,#N/A
20140219,123.93,133.71,269.23,301.7,653.38,347.01,376.96,390.85,580.41,510.55,345.09,1779.49,375.11,344.77,113.02,2612.56,466.56,#N/A,#N/A
20140218,124.1,132.84,267.47,298.49,649.79,344.92,375.33,389.26,577.41,508.08,345.3,1784.71,371.18,345.55,110.41,2604.76,465.5,#N/A,#N/A
20140217,124.69,130.66,#N/A,293.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2593.64,#N/A,#N/A,#N/A
20140214,121.93,130.66,263.08,293.24,640.06,339.55,369.88,384.02,568.95,500.82,342,1772.89,364.26,342.33,107.21,2579.7,462.56,#N/A,#N/A
20140213,122.47,130.09,261.93,292.57,637.91,338.52,368.49,382.41,566.93,498.94,340.2,1740.41,363.23,342.63,107.08,2571.9,460.91,#N/A,#N/A
20140212,121.56,129.33,260.4,291.74,636.22,337.89,367.87,380.59,565.17,497.14,341.22,1733.78,360.84,339.27,107.31,2564.36,459.69,#N/A,#N/A
20140211,120.79,128.85,259.44,290.21,634.83,337.34,366.99,379.21,563.76,495.73,336.76,1725.67,360.6,339.59,105.57,2557.84,459.52,#N/A,#N/A
20140210,121.07,127.91,257.54,288.89,632.49,336.03,366.12,378.01,561.75,494.02,336.98,1707.43,359.25,338.71,105.14,2558.06,458.49,#N/A,#N/A
20140207,121.19,128.48,258.69,289.77,635.11,337.96,367.51,377.97,563.56,495.12,339.34,1691.65,358.51,338.91,105.1,2560.02,459.87,#N/A,#N/A
20140206,122.08,128.08,257.89,287.22,626.71,332.29,360.25,376.53,557.25,490.67,338.02,1684.79,357.8,336.3,104.58,2552.29,460.39,#N/A,#N/A
20140205,122.94,128.07,257.87,287.11,624.11,330.42,357.72,376.47,555.42,489.53,333.99,1683.15,359.44,337.28,105.9,2554.43,460.13,#N/A,#N/A
20140204,123.02,128.34,258.41,286.44,623.44,330.59,356.61,374.48,554.31,488.06,333.18,1672.44,357.44,334.76,104.8,2552.29,459.27,#N/A,#N/A
20140203,123.02,126.4,254.51,283.61,619.11,328.46,355.97,371.4,550.31,484.39,332.53,1682.52,350.8,335.33,103.88,2540.31,458.13,#N/A,#N/A
20140131,#N/A,126.12,253.94,283.31,622.26,330.98,358.7,370.74,552.29,485.35,335.67,1655.89,347.11,339.35,102.24,#N/A,457.98,#N/A,#N/A
20140130,123.02,126.33,254.36,283.56,626.64,334.58,362.54,369.58,554.98,486.54,337.53,1659.13,344.27,337.92,100.15,#N/A,457.34,#N/A,#N/A
20140129,123.32,127.59,256.9,284.38,626.91,334.86,361.13,369.34,555.09,486.52,339.69,1686.72,341.26,338.24,98.92,2564.46,456.45,#N/A,#N/A
20140128,123.57,126.38,254.47,282.18,623.91,332,359.87,371.3,553.62,486.39,341.36,1672.47,345.33,337.56,98.79,2565.22,456.83,#N/A,#N/A
20140127,124.48,125.51,252.72,279.71,618.31,327.8,356.11,371.61,549.82,484.17,341.67,1690.77,344.4,338.79,98.02,2560.4,456.48,#N/A,#N/A
20140124,124.29,127,255.71,282.54,624.87,332.26,359.96,372.61,554.71,487.57,343.79,1691.65,345.7,337.87,99.81,2566.32,458.12,#N/A,#N/A
20140123,124.61,125.97,253.64,281.29,623.6,331.23,360.38,372.92,553.92,487.21,344.98,1691.87,345.89,337.46,99.78,2548.06,459.09,#N/A,#N/A
20140122,122.46,125.77,253.24,280.53,623.24,330.97,360.19,372.91,553.67,487.05,349.57,1662.14,343.94,339.22,99.61,2547.96,459.95,#N/A,#N/A
20140121,124.12,124.95,251.58,278.4,616.41,325.92,355.16,373.07,548.96,484.22,351.79,1666.34,344.42,335.94,100.36,2555.21,459.24,#N/A,#N/A
20140120,128.79,125.16,#N/A,278.41,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2570.05,#N/A,#N/A,#N/A
20140117,130.47,125.16,252.01,278.41,615.56,324.93,354.41,374.17,548.72,484.5,352.95,1682.98,346.19,334.03,100.01,2575.67,458.3,#N/A,#N/A
20140116,127.72,125.15,251.97,278.42,613.44,323.22,352.22,374.64,547.4,483.87,350.57,1666.63,348.96,334.42,100.69,2582.78,459.29,#N/A,#N/A
20140115,129.52,124.91,251.49,277.84,614.72,324.64,354.01,373.21,547.83,483.57,350.77,1665.35,346.57,333.16,99.37,2577.44,459.65,#N/A,#N/A
20140114,131.06,124.8,251.28,276.77,610.17,321.32,350.08,373.18,544.65,481.61,346.86,1675.36,349.47,330.3,99.9,2584.19,457.59,#N/A,#N/A
20140113,132.82,124.52,250.7,276.1,609.48,320.99,350.02,372.65,543.99,481,348.52,1683.08,348.44,327.56,100.13,2568.27,456.52,#N/A,#N/A
20140110,131.05,123.64,248.93,275.42,610.3,322.3,352.27,370.54,543.89,480.1,345.29,1676.21,346.35,327.12,99.72,2570.99,472.43,#N/A,#N/A
20140109,131.26,122.33,246.3,272.29,605.81,320.18,349.98,367.06,539.65,476.13,340.65,1649.83,343.72,325.35,99.3,2585.92,455.15,#N/A,#N/A
20140108,131.75,123.68,249.02,274.86,610.67,323.02,352.42,369.21,543.73,479.48,346.03,1643.66,346.03,324.28,100.38,2598.12,455.47,#N/A,#N/A
20140107,133.76,124.87,251.41,276.83,615.22,325.5,354.91,371.73,547.7,482.92,346.84,1650.92,351.18,322.61,101.28,2598.43,456.63,#N/A,#N/A
20140106,135.1,125.06,251.79,277.1,613.84,324.16,353.36,372.74,547.06,482.91,346.37,1664.07,352.1,324.35,101.39,2600.74,456.76,#N/A,#N/A
20140103,135.27,124.91,251.49,276.53,614.43,239.35,354.28,371.61,547.11,482.5,346.13,1665.89,350.13,323.69,100.58,2606.59,455.69,#N/A,#N/A
20140102,134.89,125.4,252.48,277.41,620.36,329.35,359.22,371.38,551.19,484.93,351.19,1649.27,348.06,322.98,100.71,2628.77,455.35,#N/A,#N/A
20131231,134.69,125.75,253.19,280.17,632.29,338.05,369.47,371.29,559.51,490.03,349.83,1614.49,351.63,319.8,101.41,2628.07,456.36,#N/A,#N/A
20131230,133.33,127.14,255.98,282.57,635.79,340.15,371.13,372.66,562.39,492.34,352.84,1618.79,352.52,320.05,101.89,2630.96,455.72,#N/A,#N/A
20131227,132.92,127.61,256.93,284.16,640.67,343.07,374.68,374.56,566.4,495.56,352.94,1635.29,355.36,320.59,102.26,2632.09,456.62,#N/A,#N/A
20131226,132.68,127.48,256.67,282.91,637.76,341.94,372.98,371.59,563.43,492.57,347.05,1631.91,353.32,318.96,101.26,#N/A,#N/A,#N/A,#N/A
20131225,132.43,127.48,#N/A,282.84,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20131224,132.49,127.48,256.67,282.84,637.04,341.08,372.03,372.59,563.24,492.85,347.05,1616.85,356.06,318.92,101.19,2628.7,455.54,#N/A,#N/A
20131223,132.94,127.34,256.37,282.09,635.61,340.12,370.76,372.35,562.17,492.09,345.97,1608.71,356.15,319.7,100.97,2630.06,455.32,#N/A,#N/A
20131220,132.79,127.59,256.87,283.13,637.1,340.72,371.63,373.82,563.67,493.59,347.17,1617,358.17,319.65,101.88,2620.6,454.22,#N/A,#N/A
20131219,132.95,126.73,255.15,281.37,632,337.92,368.36,371.06,559.23,489.77,343.84,1602.36,355.5,318.45,100.86,2629.78,453.63,#N/A,#N/A
20131218,133,126.03,253.74,280.19,627.88,334.59,365.37,372.07,556.67,488.59,346.9,1660.08,353.83,317.41,100.27,2631.39,459.31,#N/A,#N/A
20131217,133.03,126.04,253.76,279.6,624.29,331.59,361.83,373.28,554.54,487.74,347.14,1652.05,356.45,317.57,100.2,2637.58,460.51,#N/A,#N/A
20131216,134.72,126.34,254.36,280.5,627.39,333.52,364.1,374.24,557.01,489.64,346.96,1671.57,356.67,319.64,101.41,2641.87,462.09,#N/A,#N/A
20131213,136.76,126.11,253.91,279.67,623.59,330.84,360.81,374.01,554.28,487.87,346.27,1654.9,357.52,319.2,101.28,2638.16,460.69,#N/A,#N/A
20131212,138.26,126.33,254.34,280.16,626.38,332.67,362.7,374.61,556.42,489.42,344.58,1641.93,359.64,320.49,100.8,2634.97,463.34,#N/A,#N/A
20131211,139.08,127.06,255.81,281.02,629.95,334.34,364.86,377.43,559.81,492.61,345.93,1689.27,362.95,319.6,100.81,2652.59,465.67,#N/A,#N/A
20131210,138.86,126.52,254.73,280.77,630.05,334.8,365.75,376.25,559.5,491.96,342.91,1693.43,361.53,320.48,100.5,2656.24,464.04,#N/A,#N/A
20131209,140.28,125.98,253.65,278.87,628.35,333.56,364.36,376.26,558.32,491.24,340.93,1655.43,363.5,322.27,99.55,2658.59,460.95,#N/A,#N/A
20131206,138.39,125.38,252.43,278.66,631.94,336.71,368.38,374.61,560.31,491.82,338.87,1647.47,362.25,320.85,99.88,2658.59,460.98,#N/A,#N/A
20131205,138.4,125.22,252.11,277.62,630.16,335.7,367.16,373.73,558.78,490.54,335.94,1651.37,362.01,320.46,99.3,2667.03,461.66,#N/A,#N/A
