,철광석 Fines (Daily) [중국(수입가 CFR)] 현물USD/ton,PDS 에너지 하위지수2015.01.02=100,PDS 비철금속 하위지수2015.01.02=100,PDS 철강 하위지수2015.01.02=100,PDS 석유화학 하위지수2015.01.02=100,PDS 농산물 하위지수2015.01.02=100,LMEX Index1999.04=1000,US Dollar IndexMar 1973=100,DRAMeXchange Index (DXI)2001.10.01=1000,TOCOM Index2002.05.31=100,Rogers International Commodities Index1998.07.31=1000,Rogers International Commodities Index Energy1998.07.31=1000,Rogers International Commodities Index Metals1998.07.31=1000,Rogers International Commodities Index Agriculture1998.07.31=1000
20170426,66.62,96.21,97.365,99.508,107.235,87.842,2788,93.7755,17098.38,238.57,2214.41,302.24,2002.54,823.9
20170425,66.07,95.228,96.738,99.508,107.235,87.153,2781,93.4634,17174.64,236.45,2215.91,301.6,2005.06,826.78
20170424,66.53,95.892,96.705,101.429,107.235,87.133,2761,93.5203,17246.4,237.6,2206.69,299.92,2006.84,821.71
20170421,68.22,97.591,96.973,101.429,111.439,87.101,2748,93.9751,17320.26,237.55,2215.41,302.21,2008.1,823.43
20170420,65.36,97.971,96.135,101.429,111.439,87.111,2762,93.6884,17488.78,236.47,2236.04,308.95,2000.24,830.98
20170419,64.6,99.911,96.899,101.429,111.439,87.655,2718,93.8623,17491.19,239.62,2240.22,308.95,2000.24,830.98
20170418,63.2,100.622,97.04,101.429,111.439,87.948,2709,93.6042,17484.53,242.14,2270.13,318.32,1998.65,833.83
20170417,66.25,101.695,97.04,102.135,111.439,88.443,2773,93.6877,17476.2,240.69,2287.79,320.3,2034.42,835.95
20170414,68.68,102.009,97.04,102.135,110.336,88.458,2773,93.9688,17473.49,243.95,2297.46,323.35,2031.16,837.61
20170413,68.68,101.779,97.438,103.839,110.336,88.306,2773,93.934,17487.62,243.59,2297.46,323.35,2031.16,837.61
20170412,68.04,101.822,98.223,103.839,110.336,88.279,2745,94.161,17518.61,244.23,2290.59,322.6,2015.13,837.33
20170411,74.38,101.951,98.817,103.839,110.336,87.922,2789,94.2557,17504.8,243.87,2297.24,323.47,2027.01,838.2
20170410,74.71,101.265,99.203,105.154,110.336,87.454,2799,94.5108,17485.53,244.51,2291.93,323.13,2016.37,836.73
20170407,75.45,100.498,101.147,105.154,108.234,87.201,2841,94.5492,17443.27,243.81,2282.76,319.33,2040.06,831.96
20170406,80.92,99.531,100.558,105.154,108.234,87.131,2851,94.3992,17435.04,240.51,2280.04,317.79,2044.77,832.56
20170405,81.54,99.136,99.018,105.154,108.234,86.76,2872,94.3751,17417.66,242.05,2274.85,314.5,2050.76,835.62
20170404,79.45,96.673,100.189,105.154,108.234,87.58,2826,94.3406,17417.66,237.55,2266.17,314.06,2041.32,830.53
20170403,79.36,97.036,100.414,105.615,108.234,87.746,2819,94.3087,17417.66,240.59,2249.52,307.52,2033.84,835.57
20170331,80.39,96.953,100.937,105.615,106.491,87.589,2859,94.0131,17417.66,239.45,2263.46,309.96,2048.74,838.4
20170330,81.78,96.513,100.298,105.615,106.491,88.057,2905,93.829,17375.53,238.12,2259.68,308.23,2062.89,835.5
20170329,82.25,94.791,99.348,105.559,106.491,88.233,2887,93.9179,17318.87,236.08,2255.21,305.31,2060.33,840.52
20170328,82.01,93.219,98.394,105.559,106.491,88.237,2866,93.3851,17254.25,234.52,2236.57,298.96,2052.28,842.63
20170327,81.57,93.427,99.913,105.867,106.491,88.868,2816,93.2269,17302.12,232.03,2221.1,295.43,2032.74,842.92
20170324,85.06,93.093,100.003,105.867,110.33,89.306,2846,93.6699,17268.59,233.86,2229.32,296.1,2038.93,847.76
20170323,86.36,92.97,99.125,105.867,110.33,88.438,2854,93.642,17218.41,235.25,2228.31,294.44,2037.94,852.11
20170322,84.99,94.08,99.762,105.867,110.33,89.326,2853,93.6284,17221.2,234.43,2231.97,294.97,2038.31,854.25
20170321,87.59,94.406,100.657,105.867,110.33,89.79,2838,93.6444,17201.88,238.41,2237.8,297.41,2029.54,855.59
20170320,91.49,94.011,100.277,105.863,110.33,90.649,2866,94.0821,17159.76,239.19,2246.32,299.6,2029.75,857.88
20170317,92.34,93.575,100.447,105.863,110.807,90.669,2882,94.165,17081.85,239.19,2248.83,299.29,2030.99,861.14
20170316,92.61,94.049,98.964,105.863,110.807,90.209,2860,94.1203,17032.99,239.79,2240.62,298.41,2016.05,859.63
20170315,90.93,92.743,97.649,105.863,110.807,89.866,2840,95.1712,17172.09,239.54,2236.09,299.84,1989.53,858.39
20170314,88.14,93.893,98.818,105.863,110.807,89.997,2812,95.1757,17134.26,239.1,2212.77,294.82,1978.43,852.38
20170313,88.26,93.902,97.912,106.112,110.807,90.191,2811,95.0158,17096.75,238.79,2225.93,298.93,1983.43,852.21
20170310,86.72,95.254,96.531,103.513,118.468,90.276,2786,95.2007,17061.79,242.32,2226.98,299.07,1972.06,856.35
20170309,86.79,96.155,98.447,103.513,118.468,91.16,2771,95.5378,17029.02,243.55,2238.86,302.71,1969.73,858.51
20170308,87.19,98.895,98.363,103.513,118.468,91.452,2795,95.622,16989.92,247.36,2262.47,306.95,1987.34,865.28
20170307,89.8,99.334,98.889,103.513,118.468,92.369,2800,95.2193,16951.47,249.56,2304.64,318.94,1997.03,870.33
20170306,89.73,98.746,100.289,103.762,118.468,92.664,2835,95.1699,16858.99,249.66,2321.33,320.04,2018.37,878.32
20170303,91.32,97.944,101.575,103.762,120.404,92.925,2859,95.4033,16830.4,248.97,2319.94,318.99,2028.44,877
20170302,92.36,99.431,102.197,103.762,120.404,93.41,2865,95.4396,16788.25,252.12,2307.66,315.23,2032.58,874.25
20170301,91.26,98.477,100.321,103.762,120.404,91.992,2918,94.9949,16744.81,251.92,2343.52,321.5,2078.51,879.27
20170228,91.27,98.362,100.381,103.762,120.404,91.059,2889,94.3064,16726.95,250.38,2330.7,322.39,2066.96,866.38
20170227,92.33,97.968,99.549,104.487,120.404,91.056,2868,93.966,16756.23,250.14,2318.64,321.55,2061.2,857.82
20170224,90.5,98.21,100.773,104.487,122.244,91.568,2863,94.151,16808.04,250.87,2326.04,322.2,2056.63,865.26
20170223,91.34,97.175,100.725,104.487,122.244,92.716,2827,94.145,16800.72,249.47,2328.45,324.25,2033.27,869.01
20170222,94.3,97.918,101.469,104.487,122.244,92.87,2896,94.5999,16837.67,251.42,2324.31,319.45,2046.47,875
20170221,94.86,98.623,101.02,104.487,122.244,92.647,2906,94.5224,16873.94,250.69,2334.85,322.72,2053.4,874.17
20170220,92.34,98.529,100.361,104.605,122.244,92.798,2923,94.1468,16865.2,250.17,2335.38,323.25,2043.87,876.14
20170217,90.37,98.57,101.22,104.605,123.405,93.208,2873,94.1468,16856.21,250.29,2335.38,323.25,2043.87,876.14
20170216,90.06,99.025,101.538,104.605,123.405,94.151,2894,93.8628,16847.54,251.9,2347.13,323.23,2056.64,884.79
20170215,91.05,99.189,103.166,104.605,123.405,93.617,2921,94.2821,16838.38,251.42,2357.19,324.21,2061.13,891.18
20170214,91.71,99.199,102.511,104.605,123.405,93.223,2904,94.4216,16846.33,249.93,2351.09,324.56,2051.64,886.57
20170213,92.23,100.828,99.85,105.19,123.405,93.782,2926,94.1826,16843.54,252.87,2350.32,323.27,2057.33,887.85
20170210,86.62,100.467,99.648,105.721,124.648,93.538,2919,93.9236,16841.57,250.66,2368.96,329.62,2060.93,887.39
20170209,83.84,99.65,99.244,105.721,124.648,93.618,2821,94.0358,16829.39,248.19,2344.15,325.91,2025.53,883.28
20170208,83.53,99.726,98.094,105.721,124.648,93.329,2842,93.6399,16815.16,245.99,2336.81,323.17,2035.02,880.74
20170207,83.29,100.15,97.862,105.721,124.648,92.963,2800,93.833,16787.39,247.73,2324.1,321.8,2017.73,876.73
20170206,80.6,101.436,98.11,106.121,124.648,92.976,2818,93.6135,16760.79,250.52,2331.06,325.06,2021.47,873.1
20170203,82.19,101.959,99.345,106.345,122.063,92.882,2800,93.1178,16408.22,250.19,2342.03,329.89,2006.91,874.78
20170202,83.34,101.816,99.359,106.345,122.063,92.971,2837,93.0861,16408.22,249.57,2348.56,329.81,2015.84,879.2
20170201,83.34,100.284,99.309,106.345,122.063,91.797,2849,93.4706,16408.22,247.68,2351.82,331.33,2014.09,878.64
20170131,83.34,100.673,98.037,106.345,122.063,91.486,2856,93.1719,16408.22,247.64,2324.38,324.9,2017.95,867.23
20170130,83.34,101.964,98.169,105.617,122.063,92.63,2791,93.9569,16408.22,249.72,2310.74,324.8,1982.67,864.47
20170127,83.34,102.647,99.372,105.617,119.273,92.757,2808,94.0909,16408.22,251.79,2328.7,328.7,1979.89,873.2
20170126,83.34,100.898,99.072,105.617,119.273,93.484,2802,94.0826,16408.22,248.29,2338.02,332.86,1976.02,872.6
20170125,82.49,101.068,99.563,105.617,119.273,93.152,2861,93.5852,16322.53,248.54,2331.38,326.98,1999.2,874.57
20170124,82.69,100.517,98.521,105.617,119.273,94.031,2861,93.778,16294.14,247.56,2343.15,329.35,2021.81,872.97
20170123,81.13,100.435,97.262,106.616,119.273,93.424,2809,94.0141,16180.96,248.61,2336.04,328.67,1987.02,875.59
20170120,80.41,99.757,97.428,106.616,117.196,93.215,2792,94.9635,16138.7,247.57,2333.13,328.67,1987.02,875.59
20170119,80.99,99.395,97.087,106.616,117.196,93.919,2789,94.9635,15989.51,247.37,2317.26,324.13,1978.95,874.26
20170118,82.05,101.7,97.298,106.616,117.196,93.819,2808,94.21,15900.49,248.41,2323.16,322.51,1997.84,878.83
20170117,81.55,102.156,98.602,106.616,117.196,92.413,2784,93.8325,15729,248.86,2343.85,331.41,1985.77,879.54
20170116,83.65,101.839,97.281,106.388,117.196,92.384,2812,94.6553,15639.09,249.65,2334.27,331.03,1991.19,868.92
20170113,80.54,102.544,96.638,106.388,115.923,92.398,2840,94.6553,15529.66,251.29,2334.27,331.03,1991.19,868.92
20170112,80.99,100.167,95.684,106.388,115.923,91.584,2799,94.3296,15421.82,249.17,2335.92,333.85,1973.74,868.42
20170111,80.41,99.072,95.195,106.388,115.923,91.69,2747,95.5784,15248.21,248.05,2306.17,327.87,1951.94,861.08
20170110,79.43,99.715,93.053,106.388,115.923,91.114,2768,95.1906,15092.63,249.36,2291.06,321.28,1959.3,861.27
20170109,77.73,103.278,92.871,103.069,115.923,90.757,2705,95.2333,14933.79,252.63,2290.31,325.73,1931.9,856.96
20170106,76.25,103.368,93.397,103.069,111.257,91.516,2689,95.2993,14847.25,252.63,2317.6,338.6,1912.92,855.77
20170105,78.93,102.852,91.84,103.069,111.257,91.397,2684,94.8933,14593.07,252.91,2321.57,337.31,1915.77,862.55
20170104,77.25,102.188,92.471,103.069,111.257,89.965,2696,95.89,14296.33,253.63,2310.73,335.27,1906.98,859.75
20170103,77.91,106.05,91.947,103.069,111.257,89.528,2639,96.5035,14131.12,251.49,2276.82,331.41,1881.04,843.53
20170102,78.87,105.794,91.947,102.226,111.257,89.528,2660,95.7631,14118.85,251.49,2303.4,343.05,1870.6,840.98
20161230,78.87,105.515,91.988,101.285,111.257,89.362,2660,95.7631,14118.85,251.49,2303.4,343.05,1870.6,840.98
20161229,80.43,106.349,92.29,101.285,111.257,88.887,2635,96.1792,14045.65,249.9,2302.7,344.18,1865.48,838.38
20161228,80.68,104.885,92.724,101.285,111.257,89.01,2667,96.9058,13929.43,250.88,2304.84,346.08,1870.28,833.13
20161227,79.42,103.109,92.724,101.285,111.257,87.031,2663,96.5926,13822.04,247.51,2302.97,343.69,1873.79,837.68
20161226,78.14,103.109,92.724,98.626,111.257,87.031,2663,96.5494,13744.93,247.76,2271.2,337.6,1865.31,825.12
20161223,78.14,101.587,92.194,98.626,111.257,87.633,2663,96.5494,13643.49,247.34,2271.2,337.6,1865.31,825.12
20161222,76.15,101.238,93.439,98.626,111.257,88.103,2689,96.3847,13511.13,247.34,2272.84,335.63,1879.55,828.9
20161221,79.19,100.493,93.314,98.626,111.257,88.187,2693,96.3541,13385.08,250.29,2274.21,333.21,1887.75,835.66
20161220,79.62,100.83,93.827,98.626,111.257,88.977,2693,96.461,13270.58,248.35,2278.46,333.97,1893.29,836.14
20161219,81.22,100.848,95.562,96.318,111.257,89.214,2685,96.077,13167.57,249.43,2281.72,333.37,1890.57,842.49
20161216,81.49,99.875,96.092,96.318,109.834,88.895,2744,96.0226,13060.52,247.84,2294.42,333.83,1916.32,846.97
20161215,81.5,100.561,96.88,96.318,109.834,88.982,2793,96.5937,12958.84,247.37,2279.55,328.54,1923.77,845.44
20161214,79.18,102.258,97.39,96.318,109.834,89.376,2791,94.2245,12851.61,246.03,2299.17,329.87,1966.53,849.47
20161213,83.42,102.67,96.831,94.897,109.834,89.795,2771,94.3427,12734.68,246.76,2319,337.63,1952.38,850.53
20161212,83.58,102.073,97.191,94.72,109.834,89.437,2787,94.5211,12614.56,248.94,2320.38,337.3,1962.1,850.13
20161209,81.66,101.589,97.345,94.72,107.167,88.923,2806,94.8673,12457.96,241.6,2301.56,332.85,1958.19,845.06
20161208,81.78,99.998,98.511,94.72,107.167,89.04,2776,94.546,12327.11,238.77,2288.15,329.54,1955.62,841.83
20161207,82.25,101.36,97.319,94.72,107.075,89.491,2785,93.984,12197.33,240.6,2280.13,324.59,1965.41,845.96
20161206,79.73,102.65,97.305,94.72,107.075,88.436,2821,94.2034,11985.49,242.01,2297.56,329.96,1964.2,848.13
20161205,78.62,100.562,95.742,91.695,107.075,87.313,2842,94.182,11860.83,238.99,2311.4,334.78,1974.7,844.52
20161202,77.79,100.262,96.906,91.695,102.628,87.305,2771,94.4291,11722,237.55,2286.01,331.04,1948.69,836.78
20161201,78.36,94.803,96.357,91.695,102.628,87.298,2787,94.7611,11544.15,237.33,2274.43,328.62,1944.06,833.31
20161130,72.08,90.285,97.877,91.695,102.794,87.173,2799,95.2607,11432.01,224.49,2246.55,316.49,1951.73,838.89
20161129,77.3,92.065,100.074,91.695,102.794,88.734,2759,94.8391,11391.68,226.15,2182.96,293.52,1949.71,841.83
20161128,80.83,90.758,97.707,90.533,102.794,88.141,2857,94.974,11360.21,224.76,2235.87,303.37,1996.27,854.06
20161125,79.61,92.622,97.68,90.533,101.007,87.729,2841,95.2011,11336.37,228.57,2206.8,296.25,1974.02,851.51
20161124,76.93,92.737,94.601,90.533,101.007,87.667,2826,95.1942,11271.12,229.5,2225.11,305.34,1953.84,850.14
20161123,75.87,92.625,94.738,90.533,101.184,87.839,2789,95.1942,11280.94,229.02,2225.11,305.34,1953.84,850.14
20161122,74.9,91.971,93.521,90.533,101.184,88.164,2738,94.7344,11264.46,229.02,2222.14,305.02,1946.44,850.3
20161121,70.34,88.729,92.285,87.598,101.184,86.86,2707,94.7899,11235.46,223.94,2215.63,304.77,1929.09,849.64
20161118,72.79,89.165,91.761,87.598,102.334,86.414,2645,94.9654,11219.09,219.48,2167.96,292.83,1903.78,842.29
20161117,73.55,89.653,92.72,87.598,102.334,86.281,2666,94.3378,11196.29,218.6,2161.32,289.77,1919.67,839.58
20161116,72.42,89.534,92.541,87.598,102.558,86.548,2652,94.0678,11128.79,220.37,2158.6,290.18,1920.36,835.12
20161115,72.68,87.09,94.534,87.598,102.558,86.623,2703,94.049,11101.61,213.82,2166.9,291.38,1943.14,833.05
20161114,77.77,87.086,97.352,85.209,102.558,87.267,2712,94.1518,11083.31,211.69,2126.62,279.21,1941.45,827.05
20161111,79.81,88.169,95.089,85.209,100.443,87.56,2696,93.0625,11059.76,215.75,2134.72,279.98,1939.52,834.14
20161110,74.12,87.898,91.796,85.209,100.443,87.634,2732,93.0625,11044.62,217,2172.65,285.79,1998.4,838.42
20161109,70.98,87.255,88.807,85.209,100.382,88.713,2673,92.4383,11002.63,209.8,2173.53,289.12,1978.62,835.61
20161108,68.3,88.411,88.76,85.209,100.382,88.205,2617,92.0639,10972.44,213.9,2172.67,287.44,1960.66,845.73
20161107,67.43,87.648,87.741,84.449,100.382,87.79,2579,92.0824,10907.24,214.45,2168.85,289.14,1944.84,841.51
20161104,65,88.058,87.536,84.449,103.705,87.588,2536,91.5412,10848.66,211.82,2156.7,285.17,1940.75,841.77
20161103,65.46,88.918,86.793,84.449,103.705,87.862,2535,91.6725,10798.63,214.72,2166.89,289.1,1940.7,840.82
20161102,65.31,91.437,87.159,84.449,103.591,87.473,2509,91.6698,10724.1,214.72,2176.97,292.4,1936.01,843.21
20161101,65.33,92.47,86.679,82.035,103.591,88.565,2520,92.1958,10682.26,217.88,2197.16,300.65,1930.97,841.55
20161031,64.38,94.622,85.668,82.284,103.591,88.862,2502,92.6507,10658.82,220.1,2203.01,302.75,1907.83,848.87
20161028,63.96,92.83,85.303,82.284,105.55,89.687,2487,92.8178,10611.73,223.24,2235.66,314.99,1901.33,851.38
20161027,63.04,91.973,84.668,82.284,105.55,88.989,2459,92.8768,10574.54,221.15,2246.56,318.85,1882.04,854.41
20161026,63.07,93.258,84.537,82.284,105.471,88.337,2435,92.6073,10614.28,220.58,2229.55,315.58,1872.1,849.26
20161025,61.96,94.491,82.83,82.284,105.471,88.216,2432,92.7589,10582.29,222.53,2238.91,320.85,1876.26,841.88
20161024,59.28,95.69,82.628,82.948,105.471,87.765,2383,92.7589,10546.27,221.25,2243.28,325.9,1845.48,840.59
20161021,58.72,95.343,82.687,82.948,104.689,87.313,2370,92.6955,10459.37,220,2247.69,328.1,1835.93,841.5
20161020,58.85,97.072,82.777,82.948,104.689,87.923,2376,92.1421,10420.67,222.64,2243.43,326.81,1839.97,839.65
20161019,58.37,96.278,83.822,82.948,104.523,87.806,2392,91.7234,10269.87,221.26,2270.5,333.15,1850.35,846.07
20161018,58.41,95.986,83.509,82.948,104.523,88.14,2392,91.668,10110.69,220.82,2254.21,328.31,1846.7,844.55
20161017,58.38,96.867,83.832,82.855,104.523,87.317,2393,91.8327,10031,221.08,2249.83,326.63,1842.66,846.23
20161014,57.28,96.829,84.583,82.855,104.062,86.838,2400,91.9836,9889.84,220.99,2250.91,328.89,1846.62,839.27
20161013,56.67,95.899,85.304,82.855,104.062,85.84,2412,91.833,9782.75,219.33,2247.46,329.66,1850.29,832.09
20161012,57.16,96.642,85.135,82.855,103.923,86.731,2441,92.1606,9718.66,221.29,2232.49,326.75,1862.72,821.1
20161011,57.68,97.448,85.467,82.855,103.923,86.375,2436,91.7495,9627.04,223.48,2247.38,330.24,1863.25,826.22
20161010,56.65,95.831,84.954,82.763,103.923,86.368,2465,91.3877,9463.04,221.37,2263.46,334.23,1885.2,824.53
20161007,55.86,94.988,84.737,82.763,99.415,86.33,2436,91.3877,9384.46,221.37,2232.59,326.32,1866.38,821.42
20161006,55.86,94.251,85.071,82.763,99.415,87.264,2432,91.1212,9234.77,220.24,2236.93,328,1864.61,821.45
20161005,55.86,92.308,85.603,82.763,99.415,87.008,2439,90.7843,9148.92,218.97,2236.46,324.48,1877.33,827.82
20161004,55.86,92.216,85.291,82.763,99.415,86.415,2445,90.6016,9034.96,217.98,2219.74,318.25,1885.46,826.45
20161003,55.86,89.795,85.804,82.763,99.415,85.64,2460,90.315,8929.66,215.06,2228.18,317.85,1926.59,824.07
20160930,55.86,89.761,85.258,83.113,99.3,85.826,2474,90.0073,8841.07,213.18,2220.06,314.18,1941.83,821.86
20160929,56.68,88.599,84.774,83.113,99.3,86.342,2459,89.9863,8711.61,214.68,2211.71,312.31,1935.25,820.59
20160928,56.48,85.966,84.654,83.113,99.3,86.419,2447,90.3142,8543.26,206.89,2200.42,308.79,1923.8,822.65
20160927,56.63,87.295,83.774,83.113,99.3,86.219,2430,90.2776,8446.07,210.92,2164.93,295.52,1917.51,826.49
20160926,56.77,85.683,84.318,83.362,99.3,86.733,2439,89.9637,8311.95,209.16,2186.73,302.86,1930.85,823.64
20160923,56.79,87.571,84.107,83.362,97.887,87.233,2433,90.1732,8162.45,211.53,2169.77,294.69,1930,830.27
20160922,56.34,86.975,82.794,83.362,97.887,88.339,2434,89.7732,8102.45,212,2206.52,304.51,1938.48,837.38
20160921,55.87,85.577,82.668,83.362,97.95,88.63,2385,90.3736,8002.06,212,2184.61,300.35,1905.65,836.65
20160920,55.77,85.154,82.228,83.362,97.95,87.881,2396,90.6007,7787.44,207.59,2162.65,293.79,1898.23,835.2
20160919,55.68,84.98,81.927,83.362,97.95,87.362,2383,90.4599,7701.83,208.94,2147.02,292.55,1890.55,824.65
20160916,55.97,85.63,82.17,83.362,100.318,85.587,2371,90.6637,7645.75,208.94,2136.16,292.23,1871.93,819.81
20160915,55.97,84.853,81.621,83.362,100.318,85.238,2370,90.1194,7645.75,208.86,2142.1,296.11,1879.01,812.34
20160914,55.97,86.404,81.525,83.362,100.281,85.378,2377,90.1495,7645.75,212.59,2133.19,291.99,1889.93,811.8
20160913,56.09,88.183,80.665,83.362,100.281,86.877,2331,90.2095,7551.08,212.78,2144.45,299.15,1867.12,809.44
20160912,57.78,87.12,81.768,83.46,100.281,86.702,2337,89.9477,7434.88,211.99,2174.32,305.92,1871.91,819.49
20160909,57.78,89.052,81.698,83.46,95.865,86.779,2348,90.0662,7395.38,217.39,2174.68,302.61,1891.98,823.56
20160908,58.14,85.769,82.329,83.46,95.865,86.499,2366,89.5166,7353.13,216,2210.28,313.1,1909.94,824.54
20160907,58.46,85.124,82.082,83.46,95.891,85.377,2362,89.4345,7318.33,212.49,2172,300.04,1914.34,821.49
20160906,59.16,86.199,81.937,83.46,95.891,85.618,2353,89.3698,7293.56,215.89,2157.32,296.43,1920.19,814.85
20160905,59.24,84.714,82.074,83.133,95.891,85.556,2357,90.3445,7252.55,213.07,2143.11,294.97,1897.35,811.17
20160902,59.39,83.284,81.966,83.133,98.933,84.958,2360,90.3445,7222.36,209.34,2143.11,294.97,1897.35,811.17
20160901,58.86,85.953,81.872,82.832,98.933,83.585,2361,90.3363,7201.85,211.61,2117.16,288.02,1885.28,808.11
20160831,58.97,87.294,82.182,82.832,98.92,84.205,2348,90.6418,7172.2,214.95,2134.25,297.93,1873.83,799.24
20160830,59.31,88.356,82.374,82.832,98.92,84.864,2350,90.4891,7159.67,216.13,2165.72,306.87,1875.93,804.19
20160829,59.14,89.28,82.374,82.822,98.92,85.683,2358,90.1168,7142.9,216.08,2189.31,311.5,1888.94,810.91
20160826,59.13,88.962,82.061,82.822,98.952,86.461,2358,89.5856,7141.87,213.18,2209.45,315.71,1886.25,819.47
20160825,61.44,88.032,82.951,82.822,98.952,87.215,2358,89.3453,7126.54,212.51,2210.57,314.05,1882.17,828.37
20160824,61.7,88.765,83.432,82.822,98.926,88.058,2360,89.366,7074.2,214.37,2206.75,310.35,1885.32,835.7
20160823,61.75,87.633,83.331,82.822,98.926,88.363,2393,89.0904,7071.36,212.54,2235.45,315.69,1912.76,841.19
20160822,61.23,89.034,83.858,83.265,98.926,88.009,2398,89.1835,7069.86,216.13,2223.35,310.61,1909.69,845.84
20160819,60.95,89.328,84.78,83.265,94.755,88.025,2415,89.0428,7077.7,218.79,2252.52,318.44,1925.73,846.98
20160818,60.71,87.539,84.052,83.265,94.755,88.056,2423,88.7114,7075.94,215.59,2259.91,318.74,1941.74,849.22
20160817,60.87,86.845,84.232,83.265,94.794,88.041,2412,89.3048,7065.85,215.51,2232.02,311.07,1930.86,847.39
20160816,62.03,85.523,83.108,83.265,94.794,88.133,2420,89.1761,7059.86,212.64,2223.53,308.28,1939.21,844.67
20160815,60.22,83.636,82.959,85.001,94.794,86.759,2407,89.7668,7053.63,213.05,2206.09,303.22,1929.82,845.21
20160812,60.37,81.838,83.633,85.001,92.908,86.186,2389,89.8736,7060.9,213.41,2174.77,295.89,1917.28,838.84
20160811,59.36,79.807,84.657,85.001,92.908,86.635,2422,90.0362,7062.12,209.82,2163.65,290.74,1938.55,837.14
20160810,60.58,81.104,83.255,85.001,93.037,87.133,2415,90.1116,7056.66,209.82,2135.28,280.24,1944.25,839.14
20160809,61.56,82.37,83.674,85.001,93.037,87.295,2398.1,90.5565,7052.34,210.79,2151,286.37,1927.33,841.32
20160808,61.56,81.184,83.379,83.066,93.037,86.868,2404.5,90.8321,7071.98,209.05,2164.42,289.62,1925.23,846.06
20160805,60.74,81.213,83.084,83.066,91.415,85.667,2398.3,90.7336,7078.66,207.66,2146.05,284.12,1923.75,844.58
20160804,59.5,79.756,83.641,83.066,91.415,85.707,2395.7,90.0826,7068.07,207.29,2144.79,285.21,1937.68,834.99
20160803,61.67,77.735,84.32,83.066,91.415,85.466,2417.6,90.0179,7060.56,203.66,2129.84,279.14,1947.53,835.7
20160802,61.94,78.501,84.709,83.066,91.415,85.676,2418.4,89.7626,7046.16,206.28,2102.55,270.85,1953.53,831.67
20160801,62.27,79.643,83.354,83.962,91.415,86.74,2417.7,90.2241,7035.59,210.54,2110.94,273.47,1946.02,834.23
20160729,59.37,79.859,83.067,83.962,94.901,85.858,2427.9,90.1039,7013.83,208.67,2144.41,282.73,1943.39,842.04
20160728,60.7,79.642,83.024,83.962,94.901,86.88,2403.1,91.091,6997.82,212.86,2124.94,280.46,1921.71,834.8
20160727,58.63,81.432,83.164,83.962,94.914,87.145,2376.4,91.7492,6963.19,213.84,2128.47,281.66,1904.2,841.04
20160726,58.08,81.84,84.052,83.962,94.914,87.772,2404.5,91.5762,6945.7,211.71,2147.6,288.1,1904.71,842.1
20160725,56.86,83.098,84.438,84.21,94.914,87.73,2406.9,91.7801,6938.38,215.66,2152.33,288.79,1906.26,844.7
20160722,55.87,83.41,84.437,84.21,96.736,87.667,2412.7,91.7825,6918.7,217.07,2172.2,294.91,1909.47,846.66
20160721,57.17,84.2,83.914,84.21,96.736,89.339,2431.8,91.2427,6898.13,222.27,2182.32,296.75,1923.43,847.41
20160720,55.75,83.86,84.91,84.21,96.775,90.195,2433.1,91.3451,6845.28,219.81,2191.23,301.64,1915.46,844.83
20160719,56.02,84.343,83.808,84.21,96.775,92.153,2442.9,91.2542,6838.86,219.07,2198.83,300.71,1930.05,851.18
20160718,56.86,85.198,85.602,84.986,96.775,91.336,2434.2,90.8101,6859.29,220.12,2218.01,302.58,1928.34,867.34
20160715,58.42,84.572,84.911,84.919,97.244,92.802,2429.7,90.8579,6852.47,220.12,2227.52,307.32,1928.47,863.12
20160714,58.47,83.743,84.864,84.919,97.244,93.235,2441.1,90.4293,6854.08,219.54,2234.17,305.94,1939.39,871.1
20160713,59.15,86.133,83.635,84.919,97.244,91.748,2429.9,90.4384,6835.3,220.43,2220.75,300.05,1938.36,874.87
20160712,59.38,83.477,82.764,84.919,97.244,91.415,2417.5,90.7401,6811.56,216.4,2241.7,312.25,1928.96,863.38
20160711,55.68,84.657,82.043,85.938,97.244,91.662,2364,90.948,6809.43,214.4,2195.72,300.75,1915.19,852.72
20160708,55.17,84.116,82.178,85.769,99.81,90.574,2356.9,90.6153,6807.52,211.24,2204.1,304.63,1909.35,851.95
20160707,55.07,86.694,81.467,85.769,99.81,92.129,2334.7,90.3633,6813.52,216.58,2183.9,302.85,1894.62,840.05
20160706,55.93,85.626,83.039,85.769,99.68,93.397,2362,90.4021,6807.18,215.53,2232.5,315.76,1912.34,847.88
20160705,55.93,89.791,84.342,85.769,99.68,94.664,2373.7,90.3065,6796.21,218.64,2224.21,311.16,1904.44,855.72
20160704,56.22,89.766,82.575,86.89,99.68,94.611,2404.2,89.9422,6785.02,223.3,2257.4,327.51,1905.31,860.32
20160701,54.33,88.719,82.425,87.511,99.763,95.019,2410.8,89.9422,6736.06,219.43,2274.35,327.51,1905.31,860.32
20160630,55.66,89.163,81.358,87.511,99.763,95.795,2369.3,90.6377,6721.62,220.32,2252.65,323.14,1858.47,866.08
20160629,53.89,86.977,81.028,87.511,99.658,95.962,2359.9,90.1636,6696,216.38,2273.75,330.79,1849.5,869.13
20160628,53.65,84.223,79.967,87.511,99.658,95.306,2343.8,90.7294,6672.88,212.61,2240.15,320.49,1824.26,872.55
