품목비교 Historical Data
조회기간 :,2008-07-19 ~ 2018-07-17
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[일간 기준]
,"Baltic Dirty Tanker Index (BDTI)1998.08.03"
20160929,638
20160928,644
20160927,638
20160926,618
20160923,611
20160922,606
20160921,602
20160920,588
20160919,566
20160916,561
20160915,555
20160914,549
20160913,548
20160912,543
20160909,542
20160908,536
20160907,537
20160906,528
20160905,517
20160902,416
20160901,514
20160831,515
20160830,510
20160826,515
20160825,515
20160824,512
20160823,505
20160822,506
20160819,504
20160818,501
20160817,500
20160816,497
20160815,497
20160812,496
20160811,497
20160810,500
20160809,504
20160808,505
20160805,509
20160804,509
20160803,515
20160802,523
20160801,532
20160729,541
20160728,550
20160727,559
20160726,567
20160725,579
20160722,582
20160721,589
20160720,592
20160719,599
20160718,604
20160715,612
20160714,620
20160713,628
20160712,639
20160711,654
20160708,666
20160707,669
20160706,672
20160705,673
20160704,679
20160701,686
20160630,691
20160629,694
20160628,695
20160627,703
20160624,714
20160623,713
20160622,710
20160621,705
20160620,711
20160617,718
20160616,714
20160615,712
20160614,705
20160613,713
20160610,730
20160609,736
20160608,741
20160607,739
20160606,754
20160603,759
20160602,765
20160601,762
20160531,753
20160527,735
20160526,728
20160525,723
20160524,716
20160523,731
20160520,744
20160519,747
20160518,740
20160517,736
20160516,734
20160513,732
20160512,732
20160511,735
20160510,735
20160509,715
20160506,715
20160505,713
20160504,716
20160503,717
20160429,730
20160428,740
20160427,749
20160426,774
20160425,778
20160422,775
20160421,770
20160420,777
20160419,787
20160418,790
20160415,793
20160414,788
20160413,782
20160412,764
20160411,755
20160408,752
20160407,752
20160406,774
20160405,786
20160404,808
20160401,833
20160331,840
20160330,837
20160329,818
20160324,809
20160323,803
20160322,819
20160321,848
20160318,866
20160317,872
20160316,865
20160315,870
20160314,861
20160311,833
20160310,794
20160309,771
20160308,756
20160307,738
20160304,720
20160303,715
20160302,717
20160301,722
20160229,730
20160226,740
20160225,751
20160224,767
20160223,779
20160222,788
20160219,799
20160218,806
20160217,807
20160216,809
20160215,816
20160212,819
20160211,813
20160210,793
20160209,787
20160208,791
20160205,795
20160204,800
20160203,802
20160202,808
20160201,815
20160129,817
20160128,806
20160127,812
20160126,820
20160125,838
20160122,859
20160121,870
20160120,876
20160119,882
20160118,882
20160115,897
20160114,906
20160113,929
20160112,957
20160111,988
20160108,1016
20160107,1043
20160106,1051
20160105,1057
20160104,1065
20151224,869
20151223,873
20151222,879
20151221,889
20151218,897
20151217,897
20151216,898
20151215,897
20151214,904
20151211,920
20151210,920
20151209,943
20151208,956
20151207,962
20151204,962
20151203,962
20151202,953
20151201,926
20151130,907
20151127,904
20151126,899
20151125,891
20151124,890
20151123,888
20151120,887
20151119,883
20151118,879
20151117,871
20151116,863
20151113,861
20151112,853
20151111,852
20151110,835
20151109,831
20151106,828
20151105,822
20151104,822
20151103,823
20151102,816
20151030,788
20151029,750
20151028,744
20151027,756
20151026,737
20151023,739
20151022,739
20151021,749
20151020,751
20151019,756
20151016,771
20151015,772
20151014,771
20151013,769
20151012,778
20151009,783
20151008,790
20151007,786
20151006,774
20151005,754
20151002,745
20151001,725
20150930,715
20150929,698
20150928,703
20150925,706
20150924,705
20150923,697
20150922,674
20150921,671
20150918,666
20150917,658
20150916,639
20150915,626
20150914,629
